pdf,n_chars,families,cap_field_vs_T,cap_jc_vs_H,both,unreadable
Bi2Sr2CaCu2O8_1808.02864.pdf,36884,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
YBa2Cu3O7_1603.08330.pdf,21603,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
YBa2Cu3O7_0301500.pdf,25440,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_0910.4861.pdf,30134,cuprate,0,0,0,0
URu2Si2_1310.3431.pdf,64907,cuprate,0,0,0,0
YBa2Cu3O7_1206.5635.pdf,38804,cuprate,0,0,0,0
YBa2Cu3O7_0301448.pdf,9997,cuprate,0,0,0,0
YBa2Cu3O7_0302430.pdf,17600,cuprate,0,0,0,0
La1.85Sr0.15CuO4_1202.0049.pdf,99600,MgB2_class;cuprate,0,0,0,0
Sr2RuO4_0102530.pdf,19201,,0,0,0,0
YBa2Cu3O7_0310568.pdf,20831,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_1108.4793.pdf,12841,cuprate,0,0,0,0
Sr2RuO4_1903.08630.pdf,25036,MgB2_class;cuprate,1,0,0,0
YBa2Cu3O7_2304.03591.pdf,42278,cuprate,0,0,0,0
YBa2Cu3O7_0811.4279.pdf,26579,cuprate,0,1,0,0
FeSe1-xTex_2307.05904.pdf,33774,iron_chalcogenide_11;cuprate,0,0,0,0
YBa2Cu3O7_0008001.pdf,20271,cuprate,0,0,0,0
Sr2RuO4_1302.4810.pdf,24225,cuprate,0,0,0,0
FeSe1-xTex_2510.22240.pdf,37358,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
YBa2Cu3O7_1107.1116.pdf,17457,cuprate,0,0,0,0
Sr2RuO4_2001.01844.pdf,24430,cuprate,0,1,0,0
FeSe1-xTex_1008.1447.pdf,19478,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,0,0,0
FeSe_2511.19058.pdf,37079,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
Sr2RuO4_1708.07182.pdf,26663,,0,0,0,0
YBa2Cu3O7_0005350.pdf,15705,cuprate,0,1,0,0
YBa2Cu3O7_0011245.pdf,8907,cuprate,0,1,0,0
Bi2Sr2Ca2Cu3O10_2309.13131.pdf,67939,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
Bi2Sr2CaCu2O8_1303.4810.pdf,36985,cuprate,0,0,0,0
FeSe_1602.03948.pdf,29483,iron_chalcogenide_11;iron_pnictide_1111,1,0,0,0
YBa2Cu3O7_2004.07287.pdf,28100,cuprate,0,0,0,0
FeSe_0906.3852.pdf,20819,iron_chalcogenide_11;MgB2_class;cuprate,1,0,0,0
Sr2RuO4_1710.10310.pdf,64237,MgB2_class,0,0,0,0
FeSe1-xTex_1808.07072.pdf,69421,iron_chalcogenide_11;cuprate,0,0,0,0
YBa2Cu3O7_1808.03740.pdf,39929,cuprate,0,0,0,0
FeSe_1510.05753.pdf,31209,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
YBa2Cu3O7_0310123.pdf,14237,cuprate,0,0,0,0
YBa2Cu3O7_0508537.pdf,18083,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_0412117.pdf,33341,cuprate,0,0,0,0
YBa2Cu3O7_0804.0170.pdf,23455,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_1211.4681.pdf,31636,cuprate,1,1,1,0
YBa2Cu3O7_0306594.pdf,22697,cuprate,0,0,0,0
FeSe1-xTex_1309.7406.pdf,26506,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
FeSe1-xTex_2107.02623.pdf,15172,iron_chalcogenide_11;cuprate,0,0,0,0
Bi2Sr2Ca2Cu3O10_0610295.pdf,17930,MgB2_class;cuprate,0,0,0,0
YBa2Cu3O7_0404296.pdf,12000,cuprate,0,0,0,0
Bi2Sr2Ca2Cu3O10_0607065.pdf,5953,MgB2_class;cuprate,0,0,0,0
URu2Si2_1403.1969.pdf,18091,,1,0,0,0
FeSe_1406.3795.pdf,17079,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,1,0,0,0
CuxBi2Se3_2303.09108.pdf,26480,,0,0,0,0
Sr2RuO4_0104492.pdf,19524,cuprate,1,0,0,0
YBa2Cu3O7_1511.02750.pdf,29383,cuprate,0,0,0,0
Nd2-xCexCuO4_1507.01668.pdf,42962,iron_chalcogenide_11;cuprate,0,0,0,0
FeSe1-xTex_2501.16189.pdf,46499,iron_chalcogenide_11;MgB2_class;cuprate,1,0,0,0
URu2Si2_0712.1376.pdf,18782,,1,0,0,0
CuxBi2Se3_1801.10343.pdf,64793,,0,0,0,0
Sr2RuO4_0712.0286.pdf,13226,,0,0,0,0
YBa2Cu3O7_0406087.pdf,18737,cuprate,0,0,0,0
YBa2Cu3O7_0607648.pdf,22808,cuprate,0,0,0,0
FeSe1-xTex_2110.10426.pdf,31822,iron_chalcogenide_11;cuprate,0,0,0,0
Nd2-xCexCuO4_1810.04634.pdf,59087,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
Sr2RuO4_0305063.pdf,36377,cuprate,1,0,0,0
Bi2Sr2CaCu2O8_2504.12028.pdf,30787,cuprate,0,0,0,0
Bi2Sr2Ca2Cu3O10_0802.2617.pdf,41194,cuprate,0,0,0,0
YBa2Cu3O7_1211.5895.pdf,10271,cuprate,0,0,0,0
La1.85Sr0.15CuO4_1206.2776.pdf,25556,cuprate,1,0,0,0
FeSe1-xTex_1012.1404.pdf,12668,iron_chalcogenide_11,0,1,0,0
YBa2Cu3O7_0401452.pdf,38527,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_2512.10119.pdf,24972,cuprate,0,0,0,0
Bi2Sr2Ca2Cu3O10_0909.1628.pdf,13606,cuprate,0,1,0,0
URu2Si2_1108.4638.pdf,18789,,1,0,0,0
FeSe_1603.06917.pdf,20392,iron_chalcogenide_11;MgB2_class;cuprate,1,0,0,0
FeSe_2310.19241.pdf,35384,iron_chalcogenide_11,1,0,0,0
Bi2Sr2Ca2Cu3O10_2202.03781.pdf,55851,iron_chalcogenide_11;cuprate,0,0,0,0
CuxBi2Se3_1711.03265.pdf,37778,,1,0,0,0
Bi2Sr2CaCu2O8_1305.1269.pdf,30487,iron_chalcogenide_11;cuprate,0,0,0,0
Bi2Sr2Ca2Cu3O10_0308343.pdf,40079,cuprate,0,1,0,0
Sr2RuO4_0510553.pdf,23465,,0,0,0,0
FeSe_1201.0953.pdf,64412,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
FeSe_2511.19054.pdf,25665,iron_chalcogenide_11;cuprate,0,1,0,0
Bi2Sr2CaCu2O8_0003143.pdf,20727,cuprate,1,0,0,0
FeSe_1501.07346.pdf,65267,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
Sr2RuO4_0210537.pdf,21901,,1,0,0,0
Bi2Sr2CaCu2O8_0406743.pdf,12703,MgB2_class;cuprate,0,0,0,0
Sr2RuO4_1004.5449.pdf,27515,cuprate,0,0,0,0
CuxBi2Se3_2102.02003.pdf,31530,iron_chalcogenide_11,1,0,0,0
Bi2Sr2CaCu2O8_9805378.pdf,23625,cuprate,0,1,0,0
YBa2Cu3O7_0303296.pdf,24269,cuprate,0,0,0,0
YBa2Cu3O7_1407.4304.pdf,7367,cuprate,0,0,0,0
FeSe_1108.0407.pdf,19708,iron_chalcogenide_11,0,0,0,0
FeSe1-xTex_1502.04284.pdf,33487,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
YBa2Cu3O7_0605613.pdf,52742,cuprate,1,1,1,0
Bi2Sr2CaCu2O8_0501664.pdf,20357,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_0602672.pdf,35367,cuprate,0,0,0,0
CuxBi2Se3_1806.09394.pdf,32448,,0,0,0,0
Bi2Sr2CaCu2O8_0412424.pdf,32892,cuprate,0,0,0,0
Sr2RuO4_0607151.pdf,41515,cuprate,1,0,0,0
Bi2Sr2CaCu2O8_0005393.pdf,19487,cuprate,0,1,0,0
Sr2RuO4_0906.2513.pdf,28630,,1,0,0,0
Bi2Sr2Ca2Cu3O10_1304.2844.pdf,18053,cuprate,0,0,0,0
Bi2Sr2Ca2Cu3O10_0208333.pdf,14845,cuprate,0,0,0,0
FeSe1-xTex_2510.00575.pdf,32501,iron_chalcogenide_11;cuprate,0,0,0,0
YBa2Cu3O7_0305020.pdf,49459,cuprate,0,0,0,0
FeSe_1606.08201.pdf,31663,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
Bi2Sr2Ca2Cu3O10_1409.8216.pdf,45177,cuprate,0,0,0,0
YBa2Cu3O7_0802.0595.pdf,13607,cuprate,0,0,0,0
Sr2RuO4_1308.2460.pdf,42022,,0,0,0,0
FeSe_1204.1549.pdf,23280,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,1,0,0,0
Bi2Sr2CaCu2O8_9903134.pdf,15847,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_2102.11460.pdf,35596,cuprate,0,1,0,0
FeSe_1411.3664.pdf,14349,iron_chalcogenide_11,1,0,0,0
Sr2RuO4_1002.4793.pdf,15740,,0,0,0,0
FeSe_2303.00846.pdf,60025,iron_chalcogenide_11,0,0,0,0
FeSe_1511.05760.pdf,20352,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
